RegionID,SizeRank,RegionName,RegionType,StateName,State,Metro,StateCodeFIPS,MunicipalCodeFIPS,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31
911,134,Camden County,county,NJ,NJ,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,007,1086.992032207344,1093.3451304786256,1092.421228214365,1099.848397380113,1097.366919688537,1111.9051528796406,1109.3650670033762,1126.268365089034,1120.7408268015038,1123.685170846671,1112.83118047753,1110.7116582562599,1117.0966985238508,1125.5182556067425,1125.736388258791,1131.1308643149202,1134.6510003070823,1146.7407746212946,1141.3003628389527,1139.9858058304535,1143.4336645605497,1138.596821436733,1140.7155193783444,1145.8247645081674,1157.2529862843023,1155.5393604664391,1154.6600018973472,1155.1746141853807,1165.1949062823742,1163.7431712882426,1167.3580423234916,1174.2006195599051,1180.351063069012,1180.907377025046,1181.0174052497212,1179.6664599062353,1183.3053557294388,1184.793427004568,1193.8831191164077,1197.1585120528086,1205.296784121048,1206.7023861855212,1214.6322569799543,1213.2690604457534,1213.506656982825,1215.8272049498255,1216.6580338608471,1209.9647878357287,1205.7325540076497,1211.7251402566546,1227.037962178408,1241.1630473056616,1238.5353429630875,1242.4854960409493,1241.4946191943789,1240.4068743756693,1244.2880005871975,1246.534741931162,1253.8807002420965,1260.2814343317802,1260.2413937165827,1275.460300091527,1274.5667003646704,1278.8560048837455,1269.9628156869821,1277.745302551083,1285.8204239809295,1295.1460408274197,1306.0259512895852,1323.5444463369013,1329.5259938720183,1334.3667536176652,1334.8443112399223,1354.7763395559246,1363.0337722235663,1391.6935822296018,1418.3301213788836,1454.9057105872712,1483.2393348860355,1512.0944514836797,1525.6056614513566,1545.6434818620082,1548.407810744274,1564.957453846582,1567.445193079262,1582.529844450153,1603.3347604782632,1622.2619595428382,1641.0487455413138,1658.0443897356756,1673.7814935502886,1684.0636375435572,1685.9448669240899,1695.0109946081348,1707.0683593862684,1706.2253260829937,1698.1317883136967,1680.670041081559,1691.436185966449,1694.5053605896528,1718.1038732396792,1716.2097200013125,1728.1872236539425,1735.5727316012155,1771.9390621142725,1791.5303004247412,1791.517523187094,1761.6419326530167,1733.387508054865
1964,135,Passaic County,county,NJ,NJ,"New York-Newark-Jersey City, NY-NJ-PA",34,031,1357.69200880966,1368.6651823211967,1362.4607589562456,1366.5913432600692,1366.532878937455,1374.6194515724656,1375.5181227088046,1379.318231980317,1393.8280790125166,1412.193936276631,1403.1730098936819,1395.122888146636,1380.2110552956697,1399.6831192962286,1402.1688927405964,1411.7492084629139,1427.240210554374,1423.1031909043832,1425.356871285085,1418.5993419495046,1430.2000506659797,1433.2514458828928,1451.453774710286,1457.1184426396912,1463.7555712797193,1459.9375082614183,1463.8494558292916,1478.5266089580186,1487.6911949142486,1491.4894683028067,1485.6597076519718,1481.3987429921347,1486.518583156416,1484.000909524142,1485.9733673233804,1495.6705025533518,1498.4693326625418,1477.776102242761,1473.7806577489462,1491.0182254194358,1530.7259258490562,1547.2155805666948,1556.2997642987857,1561.3999382783632,1573.395191885414,1572.036280845132,1581.8245425824937,1575.451523147948,1578.4415877732363,1561.9862169065711,1588.2092581283302,1612.6140575522204,1622.2977495977673,1606.0300016355493,1604.133523010678,1618.2544998629905,1623.5406807047173,1634.8314361751968,1634.6911366121867,1623.915605469561,1620.5044042483426,1616.4106599435493,1647.6024437274139,1656.273811416475,1673.513470493859,1672.713225911478,1674.0128216620683,1679.2705953079392,1684.9840776842861,1685.4889177905225,1687.621566203727,1671.5082425461717,1703.2951800599878,1741.7158838428218,1772.227897974533,1758.9170225979096,1743.6986574992668,1766.7033728575454,1781.4368868294296,1805.2001939276606,1794.4602090702315,1814.5452438210557,1821.6718051071487,1872.0027750765926,1877.2046698818697,1889.9576023429324,1897.8335261370346,1940.9214935395519,1956.0165232716618,1973.7202701681463,1981.5428348407931,2011.3568691284433,2023.23255813839,2025.2843784040724,2030.7167583295125,2034.5891118139932,2031.6301580527224,2022.9353202418306,2017.2795447522665,2032.262622458329,2058.348833322726,2107.7166087616743,2123.47363929892,2151.6179712443404,2166.6066031705295,2163.8970692605503,2155.230553585804,2138.267862749756,2157.119440993789
2537,136,Sedgwick County,county,KS,KS,"Wichita, KS",20,173,762.6164299235112,765.3291328002881,768.6965278777221,771.5854328057649,773.1990967305719,775.382272670163,778.8249986349056,782.4757968822289,781.403971184943,776.0007544331515,775.2995117450032,774.9829450579249,775.8356087848234,777.2358984578324,779.4468673847766,782.7557934321075,781.5989544708938,783.6683431434826,786.6016028043313,786.6436971576992,783.4546736538457,781.5614228558875,783.3358973281927,781.6723588858872,781.3683979995207,782.7712923787861,789.1849251996862,795.6763384089895,798.0619794388865,798.967555456512,797.3331483217404,798.4320468211439,799.0659245396325,799.2745472224541,793.7718252194103,794.6767798796981,795.9340486922958,800.617676918666,802.4684953378028,803.0010860662516,808.3881063565514,808.5915800127981,812.4362656720587,810.9758268952345,813.4346072358271,815.9616165891456,813.025384233823,809.9679845852285,805.7143101570247,811.7358127131059,817.6474900091689,823.0400218627831,827.5143486965582,832.0558554558067,835.7262175529368,839.2109129572158,840.4111123068359,838.4269745265767,836.8856920517434,837.6198944838162,842.4687286477628,844.4905128288452,846.2055638527783,847.5432737451549,853.9721180263455,863.7092780064874,871.3503790965718,873.5156278334741,875.3410076702708,876.0547678629915,877.9939886687455,874.9025378211003,875.5607969633629,881.1050412624551,888.2389390963527,900.6809766966804,909.8067498346129,926.0375104873884,934.6638890926127,945.7697862756513,947.7989870785481,952.6701221916528,953.9871737693346,958.0372706917822,958.8297880996037,964.1842506895853,972.2937650304217,982.5097221380157,989.7963149873673,997.6716528681534,1011.3180007549903,1021.4104627210095,1023.7542973200057,1025.753779715663,1029.9048201617552,1030.2972617986388,1031.5364332104896,1027.4603099763308,1040.6383587914258,1047.0087707798327,1063.7861194579577,1066.4304973946942,1072.7125080043384,1073.5281021958315,1080.8626900252755,1085.5312994144053,1080.5227929024475,1088.8211770200937,1092.910113932502
2934,137,Greenville County,county,SC,SC,"Greenville-Anderson, SC",45,045,967.537533684091,969.9164398652717,972.7798278018915,982.0819578225,992.7424582110707,1002.6247795631498,1005.1168948514927,1006.8531910176871,1009.2269976552938,1004.8423467804737,1006.2370499730716,1003.6739646281167,1012.4588836334392,1018.2319933612486,1030.6065872833915,1041.9894111122908,1051.3624864460517,1051.7079584997173,1054.6772842453072,1051.4748431755213,1049.9173153745828,1040.8670450892298,1036.3829031274845,1039.9479598823932,1043.243908615951,1053.9905329123612,1063.8648271429433,1075.577422958809,1084.6652943660963,1086.8108861621781,1090.2284931087434,1088.8784029839626,1083.6875341019445,1080.7428991084696,1076.9088943236757,1083.816059878039,1087.511292985111,1093.8835289852304,1101.131144154887,1113.8996370600107,1127.1839257115048,1133.3877524267264,1137.239958233249,1139.6662259135464,1144.6894309020695,1144.1749672333272,1147.0710895528214,1142.3689655095657,1149.371035393141,1147.0779654134355,1153.2168254668015,1153.4860421086978,1169.4824578098653,1182.8253911832974,1192.123531558437,1186.319359524706,1187.5079081625884,1185.572703559932,1185.1570978293548,1179.3526106755496,1184.429830074408,1208.174681994489,1218.283763403563,1219.553613421329,1204.0152123839798,1200.9482940971866,1198.8226739898987,1206.710239140858,1212.710586206385,1224.2161773505252,1231.16975206568,1238.8506790931065,1250.8481937597967,1253.7268102459057,1267.6462288574369,1277.047561983648,1302.214125617969,1326.419270170286,1354.4184911994762,1369.9236117566277,1378.5833281230784,1380.2105186477397,1388.1405967496041,1395.1630005172772,1404.2676619195759,1408.3618345942525,1425.4150768124798,1443.3916930024054,1471.1216646365658,1498.571426852947,1522.4735482574106,1533.6586439852342,1530.2679999778359,1522.4563390310666,1512.319078094216,1515.41082265283,1518.7556923562997,1532.6643686736545,1533.0084089760026,1545.8592563869954,1551.4711691710113,1563.6877850029473,1563.1607791696877,1565.3243358855161,1564.7280819308805,1566.0742625314394,1569.0541750751613,1568.7715268702823,1572.9935013962406
197,138,Kane County,county,IL,IL,"Chicago-Naperville-Elgin, IL-IN-WI",17,089,1266.3478364018006,1269.7463010513484,1274.6033485061084,1285.321872190313,1291.090399762406,1296.7736473983023,1297.3073434447745,1298.9227984405818,1295.5044297997586,1292.2075114179638,1293.7897927724198,1296.1013112492706,1304.05132930204,1306.7851117455657,1318.9781522968824,1315.4028977474713,1318.2384881648204,1319.3837534219467,1327.9321041701112,1333.3905311107553,1328.4793581149577,1320.0458834540002,1312.3494010893846,1309.414848565637,1318.073181652215,1323.0261022420918,1335.9814512617756,1344.7310428090009,1360.220186776783,1361.3214377326376,1364.1874306939758,1365.4655680420406,1369.5944566001554,1362.4425201377317,1361.219933721099,1354.5022952773993,1364.30652709771,1370.1963942321406,1383.063099098588,1389.044560411406,1388.3690836340181,1395.3757926325713,1401.1062548690359,1407.9438137026802,1403.0094612714718,1400.3912588648666,1397.8399135294553,1395.4320859186653,1400.488925056036,1405.9817712786682,1436.3057567036262,1439.693810598708,1447.7174737453645,1437.4056671035821,1442.1027818149469,1445.20335311251,1439.3636650471633,1440.8937925834093,1436.8699466867004,1437.9487548673994,1429.7145446371312,1436.8586241126811,1449.7497740498916,1462.2331743928037,1458.0502854322785,1459.5718300188128,1467.3012499559543,1483.2712146773213,1487.3204200323503,1491.8785304577968,1496.144327541076,1495.5768977919759,1497.8576491770636,1501.8009493576467,1516.0553730665597,1529.8833832830692,1546.304917743814,1572.2571766362753,1599.983806933964,1621.3990346085632,1632.0031748885035,1632.030949125523,1637.9035413594056,1654.6034948833903,1666.0301028487058,1675.5077074224437,1673.7082406211293,1700.5105905132195,1717.6407401014787,1743.969392855765,1758.4503315841562,1784.0854184772538,1802.2281414332306,1809.6583589294326,1800.5699862651772,1805.7871787023487,1811.639222015901,1822.0391535434217,1828.582012244434,1839.3936728080175,1862.3485796151458,1868.9688467335113,1882.4723866364732,1885.8194987461718,1903.6349274727033,1907.0790347345765,1919.5002431001562,1914.7760916388784,1920.994517827851
353,139,Adams County,county,CO,CO,"Denver-Aurora-Lakewood, CO",08,001,1188.4067383902418,1211.959121297208,1225.0212017327708,1238.4164672482218,1241.9142108541907,1255.770516774364,1267.0763498631986,1271.3718185077516,1270.6902859366928,1275.4338448860735,1258.7611386426447,1270.2804773459259,1278.7252631518245,1308.2921386225744,1315.4142032822272,1322.6619827372876,1331.9017425904806,1333.4857408374612,1338.4338741009508,1330.8302707991013,1330.2272329749237,1324.325967519556,1328.3113977104142,1335.1240786523779,1344.0210112968043,1359.7392580278542,1372.4890890917993,1386.8874599248518,1391.8693803930082,1399.0518649584383,1408.172120247022,1420.4117208306286,1426.4066768111736,1414.8619809426784,1405.11760687086,1401.2557690232284,1407.7170844923262,1422.3549663293722,1437.8596597881358,1454.9372296238723,1461.2352274606567,1466.3693225755665,1470.3376991651205,1475.2725979740376,1474.5914625623727,1475.4358426581898,1470.6283167470856,1477.969633851437,1483.291806892245,1497.0291056069707,1503.3149586097175,1509.3730993717063,1521.0803540764155,1530.3525384639436,1537.0928327930947,1536.6644807689668,1536.7009148092939,1539.4631711404888,1540.95729232973,1538.0481022496178,1538.089494697975,1545.4738718581477,1553.651684377425,1555.7643155745238,1550.693724330596,1557.0809861708308,1567.8765911728015,1578.9136138202957,1586.9272058882714,1590.9726495214518,1595.9698519118965,1587.94340399636,1585.9347549386866,1589.7240390410152,1606.9242990144048,1625.6165405226345,1652.830551109008,1685.2274864693088,1721.1761610789288,1745.1843704760267,1766.913636636398,1773.7521335332797,1768.7371094116882,1765.6297788101333,1771.7849700279978,1799.1647755089866,1821.300583742202,1841.1239773691964,1862.0700432187323,1880.3967833345737,1896.2992390294824,1892.798835061123,1877.6469793648828,1876.0524315113566,1875.0611197427188,1882.1811192765801,1875.4813578937449,1874.7557441139331,1882.4107207430816,1891.51003139558,1908.5283467043378,1924.6791326780278,1937.1043427757256,1950.8073006731374,1947.9711477450342,1947.5448774732677,1930.0138754080147,1927.3681424513966,1929.2679215225455
1241,140,Morris County,county,NJ,NJ,"New York-Newark-Jersey City, NY-NJ-PA",34,027,1996.2540933616076,2007.6752904112268,2033.0391028441604,2033.6226791249344,2048.034764615252,2049.6229200369694,2061.4454915995034,2064.13165706347,2065.0772485006014,2057.9253712035375,2078.511781180395,2093.651717355811,2101.816943524556,2098.952956817796,2087.3762935633713,2100.4647485060163,2114.0151928262358,2128.05994585975,2131.101413826072,2119.124752477232,2117.8440987103972,2107.7519755061467,2086.2362147798162,2083.671745537309,2097.346872630943,2129.9665491018063,2146.4343017429806,2154.3392932658608,2160.311057617068,2166.4114431685607,2167.6905256193754,2176.6098608989473,2170.155326281303,2175.991946328961,2173.9725401022038,2192.3512409824334,2182.8682512619616,2190.0717866496025,2186.3800767269786,2208.9686203175133,2215.818052513702,2223.7112928791353,2229.438214675866,2232.8726508924265,2225.622545027151,2214.13715930138,2211.467315747868,2222.4192586162994,2241.8461843366813,2245.4426733771033,2257.3474009008987,2271.4081658366154,2282.7672999375277,2291.864934536076,2274.743025284125,2278.7612390409054,2275.27395492407,2272.7434346206333,2268.5988862716367,2277.8822984841827,2279.099597058556,2299.8348955325273,2294.5305305448014,2319.069766772776,2308.849927880377,2297.3881765124656,2278.8532734681976,2265.207502709746,2269.705465472651,2290.3143359899404,2314.808293612724,2319.4309959165935,2325.298457966325,2321.4947327979453,2349.731609839736,2368.1297566414114,2409.4570125695504,2423.9698808499033,2458.8899862300495,2488.982234510509,2542.599173247459,2564.768595364781,2575.7740441064643,2569.997198008626,2577.6819800426338,2579.453395172231,2607.749897799476,2639.2671686219123,2693.195806479933,2740.0140139007144,2767.061427842345,2775.247562798986,2768.250202713633,2773.033059387888,2773.197943706152,2780.779989915022,2798.6646362812708,2814.1784104270164,2851.6282369737196,2840.3214841470704,2854.3838956100226,2842.6068908738594,2866.1123072275977,2890.557841347389,2891.095159424994,2905.9597847535642,2909.2043066080646,2915.8014007964543,2903.855002212092
448,141,Clark County,county,WA,WA,"Portland-Vancouver-Hillsboro, OR-WA",53,011,1073.8684077152373,1081.697367744776,1089.9896536779584,1100.7174134353004,1115.171013070648,1132.202783535678,1143.6324085470374,1153.6362820792808,1160.5594630403275,1165.8184833013618,1160.3121042769756,1160.3556710334285,1165.7997985258228,1179.878338648837,1194.6393413271858,1205.855562430597,1217.2382633088657,1223.8558591828041,1230.8768703003257,1241.4899440262432,1247.654968883879,1243.4173403783464,1235.2529421290021,1227.8301167219824,1234.9972043112257,1246.2891884612736,1266.1167483660038,1289.4645533792516,1304.649480335787,1315.0930587449259,1317.8252292069412,1323.817167302471,1326.7623800598997,1321.86957832474,1317.9394389521076,1312.4972434753574,1318.2864373050859,1318.1547242317226,1323.8552887672952,1326.9706873207626,1338.9179950824036,1352.1178271555902,1359.6822941129399,1365.4316666649822,1367.0428381638476,1363.0577790644745,1358.9329746009482,1357.410044437203,1363.5623065495606,1370.3829712089143,1381.1421442036506,1391.1774768233784,1402.4754999963056,1410.2472832747453,1418.2473238274656,1424.4083064719987,1426.1671059852808,1423.187913590243,1413.5384622536951,1405.387933773861,1407.0341896256095,1417.8933340591188,1427.0343900642554,1425.6907037345213,1422.3823805397299,1434.4569834756367,1450.648186688521,1471.8973873408895,1482.31220213027,1492.5516621264053,1495.4378590891936,1499.9540676677589,1506.2060144465286,1513.8354980932643,1532.1886256168941,1562.9484567726656,1602.1242647784675,1639.9901140373768,1671.738652288672,1696.0192104409637,1699.551873509958,1698.7357276410903,1701.6168422766932,1704.2136992529965,1710.465751883277,1715.865740950132,1733.1043876738124,1758.3765619470494,1788.5402198819459,1819.5898811682662,1845.346872118866,1856.0968729866263,1859.9045246754558,1848.9792106272907,1835.848396171998,1825.3416077127026,1824.81517246942,1838.723942184334,1850.062091102925,1865.4487496172662,1873.8686645915384,1878.9135853884818,1875.579521547103,1870.452966696712,1860.825888306379,1842.8023979022005,1824.7664952264615,1815.4071992912934,1810.3219518138692
221,142,Lake County,county,IN,IN,"Chicago-Naperville-Elgin, IL-IN-WI",18,089,810.956675479073,803.4572839384014,804.3563562350413,804.9204488005402,818.2892044893367,814.0156481574951,,813.523587245933,801.0746227427504,807.2410676500983,813.2967918018336,829.3051703368864,825.4010257627805,827.2253848697017,827.4364940959275,841.2329060783609,848.3980060963595,849.9495556934136,841.2799445088291,843.8714789257939,854.2910198290008,845.6168774531918,839.5244309260307,844.0318124534069,851.6675126860922,852.9011015871619,847.5534913155791,864.3163988328362,873.0625029702096,872.8236245533166,866.5510901962751,862.7168859761852,868.9420213368253,866.3163751099257,873.3537913109849,870.9149000677006,873.2500607937967,868.8299131406014,873.8887407982511,886.1005010816974,898.0944878645574,897.6554273981135,902.2322811144626,902.0516782761019,909.8792057703446,905.4935320080485,908.9447776086907,908.2975719478463,915.679892195656,913.8191821766271,919.22079682296,918.3128882010624,924.5730227068067,929.1812722312303,931.8369876402583,932.4843985555616,938.4572208678284,944.8875448381389,946.6033057000409,940.4024539560799,942.0720806133533,946.5828332178553,955.5266947924532,954.3677094438765,960.3284802296207,959.9369363313023,972.1453829381909,984.5271300107718,998.2304848235933,1003.1806094045736,1006.5262256946469,1010.87028711831,1025.743666622261,1033.228245469519,1036.7715307084309,1044.913017355142,1058.3470038050098,1081.1544448311017,1095.9920341293798,1112.3457690241296,1124.2206663041022,1127.663539374339,1129.5903449497275,1142.1491779480914,1155.4059698984183,1169.1992988866543,1161.216622266374,1160.0073913216138,1163.2055628516844,1175.4781797338574,1179.650985237133,1177.4700913499387,1187.7249268264488,1191.205444315212,1193.257365948985,1189.9033494838118,1201.1799462042927,1209.2403252950508,1208.4587916882238,1211.6628047769764,1216.7759236621812,1239.3539504139721,1246.692273093252,1262.2714132846181,1263.2802765733513,1274.8931989100336,1269.946859554455,1272.119146813267,1270.2070707070707
2511,143,Richmond County,county,NY,NY,"New York-Newark-Jersey City, NY-NJ-PA",36,085,,1372.469555067367,1387.1675287979845,1403.9750960077413,1420.8833797779803,1405.91856629265,1418.339208976685,1406.3263908736365,1403.368421828411,1397.0980530496233,1410.8106322198805,1468.1160150315889,1489.9395182288854,1486.0189345139527,1429.5836894834267,1489.9412909808866,1510.6647058456392,1533.7999578337485,1487.1043455462182,1479.521469861593,1549.686733734207,1553.2472628467353,1605.3055079529522,1562.7630018715743,1605.3178360949269,1582.6011806119454,1614.4864144450505,1585.143531675811,1606.6326524735684,1638.8355832113555,1650.9799318834177,1629.038429349955,1640.484011620625,1690.2121199764956,1717.2538005452748,1682.7936941879489,1670.9153929861534,1686.8017812553853,1684.4362899693645,1688.1784636397838,1686.7906538129168,1731.5876791060357,1762.4196664147617,1791.5845976650646,1780.851934835341,1773.3151101209764,1750.3174822958842,1752.2748386423357,1719.222175406472,1717.9280595248667,1724.6512621997083,1759.9800925395552,1797.010871068093,1810.3970685731247,1819.7282740114813,1808.6194386182901,1813.5707251359565,1820.517289269614,1821.338582195064,1807.0968564165987,1787.6901078242238,1808.1288553355866,1850.3722003849393,1865.4940574524246,1878.7472862090535,1851.896930011165,1874.316076038817,1856.0082594490732,1871.0896844154508,1867.2161504650248,1885.4593688441237,1886.9393035151365,1886.344557581498,1881.280896301479,1882.8236457471946,1871.1380838209202,1890.202440132596,1912.0692817356216,1961.8410764773864,1950.940412516033,1947.5850043199293,1931.4998348686506,1966.598199438533,1965.538972994896,1975.8900795553102,1963.2764818976952,1972.3790169531305,1985.5409013465953,2032.4910446560841,2076.150255706781,2119.753768348609,2091.452544922707,2091.0573583545356,2088.158548700766,2122.3139941421664,2143.645310816951,2157.2204148422397,2161.6545414052034,2168.2415667108294,2144.2808049947985,2130.363779304493,2153.163175543382,2231.156721199055,2273.9408101078434,2296.711804436166,2229.6775988572813,2243.0513242952593,2233.199899945249,2282.452380952381
1396,144,Sonoma County,county,CA,CA,"Santa Rosa-Petaluma, CA",06,097,1634.3253277196832,1644.8263584489953,1667.8018417145336,1681.6505443821634,1710.291740715987,1723.8536171830688,1736.4067489795877,1745.7920128543556,1742.4326477267807,1751.5529503622847,1753.5918293657162,1776.4903959855062,1797.349908525021,1813.182039428995,1856.7921426511027,1855.8767824612496,1884.282942418389,1882.2289990660602,1894.4762916834452,1900.213473717715,1883.1815005905596,1890.0924839081208,1878.7701923079628,1870.8480257610042,1880.1151139602196,1904.5367361844953,1926.644661223646,1943.8150030421145,1953.756817281305,1977.1344290502147,1983.1977941179434,1987.002351048136,1988.4625156085885,2007.2947568540744,2045.089557278406,2075.8763485927775,2094.217295001279,2095.2243721403975,2112.7736524123743,2117.716644733369,2123.3020115039353,2127.2453219311938,2129.290057191268,2125.6882242284896,2106.8693841688546,2121.5701190541013,2113.222073191119,2112.4840270284267,2091.4199142016378,2098.564612087355,2105.605292331533,2118.531490396773,2128.3828119730642,2138.544839161026,2132.9725288399436,2127.659746471529,2124.5610365279745,2120.0439624773676,2118.331171984002,2110.7651735245295,2128.4320835385897,2131.9828870938563,2137.9108142385417,2131.4654237234836,2132.0863310506124,2143.5096800380634,2140.7368592946727,2147.359939417679,2150.296656906139,2174.2108284555025,2181.5417716294896,2181.3417584611852,2170.95571845301,2178.072599212638,2184.003394593604,2199.269240782933,2227.2632091781725,2263.8456612802815,2304.6054338011622,2319.0039124294244,2347.7312656095296,2343.4868759980864,2362.8348388466193,2355.916750741127,2386.1441166852483,2397.3228060093406,2428.7792362349146,2460.024045457054,2487.5476762899966,2501.497893470936,2495.52251307053,2487.1841610366537,2487.8011204010186,2484.2034362339277,2478.8969704318733,2474.4564522170167,2475.6767895696785,2483.5394513676474,2490.0324165230645,2508.903484376151,2532.334712930704,2544.7803743838213,2545.4018221827687,2551.6919510466705,2565.042677970635,2564.2461617757367,2567.1629547694783,2556.9881584683403,2566.662356238689
287,145,Polk County,county,IA,IA,"Des Moines-West Des Moines, IA",19,153,900.4460448101306,896.2322162624771,897.6450626658541,894.8149505779342,907.7190531730259,916.5798651467759,924.732927267758,918.5803944820838,912.7044311908189,908.2442855787381,908.8202876058466,907.6324363424266,910.8870044934353,911.9577131015734,913.8438979337253,917.1406774180257,922.0913839736342,923.7067140238769,926.6056236402146,930.5076312626383,937.084991099635,936.6588343062876,940.2739669591155,926.7906075718892,927.3989530984701,921.1302099524455,937.9573647802443,944.681814485962,952.8196643104535,957.9286199806028,962.3553972114557,963.3399232543553,961.3840676482777,955.3486970832616,953.5552483880408,947.3283864854908,942.8705643057299,946.2821209438794,953.0913983759651,961.444282999059,963.9232552758745,980.0590881921903,981.6170295776835,981.7042611140594,963.0697991204024,960.4782361989429,956.343291697384,958.3308165414516,958.2592448376705,961.396957066547,966.2885868634313,976.313143005333,986.2337178510356,990.600002676633,991.7764013883846,989.5303840900622,990.4038252674474,985.7425190937483,981.9669171279039,974.5858530804293,976.8784097967967,978.7838583102077,989.0015277630961,992.893190550963,995.1971728443449,996.9027188511387,1003.1273566954685,1009.2683941304261,1011.3389528480476,1013.8255534791004,1012.3508274651789,1006.1700662629897,1004.036681797423,1010.4342397872373,1018.5408263653785,1023.2025672093869,1026.233306404374,1034.7568597229701,1042.550386325744,1050.9165484570792,1058.4595078102589,1063.219097839496,1064.1748293968483,1064.558244529149,1065.3815247715222,1075.056642317899,1083.02043815755,1093.4088153173016,1099.546414755156,1109.814265872336,1122.4285412903355,1129.3863442760162,1130.36657397458,1124.0074980456277,1123.235066900425,1121.1603864913677,1123.160020644103,1122.2184653667803,1130.3368698583147,1137.391347888305,1146.5476098787162,1149.8507837710627,1155.2510072240257,1156.9546210351073,1161.5170425995834,1160.0309565920588,1156.2568139130738,1149.8460997505154,1149.3502443200803
66,146,Ada County,county,ID,ID,"Boise City, ID",16,001,941.9824743574661,948.1291436872987,954.5384027023679,961.548558381622,975.2627906840471,984.138455003437,993.4168169994568,993.9741773635428,997.204606282034,992.157755063619,991.7261569249971,990.6762463253125,995.9416244341357,1003.2194646938569,1011.5105972371589,1024.6664364202159,1033.0531894717672,1047.5182290384014,1055.3312544801063,1065.6503446135798,1062.661670815566,1064.051583351124,1054.447523749314,1053.7516775234499,1055.7591279740125,1067.3490562559925,1084.0192546458181,1096.8018970582768,1113.2291243837733,1123.4120833799664,1134.0340862752983,1141.7098640217596,1143.3787985198064,1139.9232251872297,1133.9935472752645,1129.4642504531587,1138.895332162775,1153.3545347588465,1170.5515153929498,1181.5395784500295,1195.1484798511995,1216.0808458088945,1231.3115114343686,1239.6915645512756,1239.0025464835182,1232.3902170105866,1228.8583314642267,1227.6190116804955,1234.5633897358791,1243.6613993809212,1261.2129723236353,1278.6972080429914,1298.1392760546541,1312.1812588588386,1320.1551239549372,1322.8531806423587,1321.0148707146732,1320.765801465355,1314.8432347908033,1310.3092274741066,1313.9789956055606,1325.3041640654315,1346.840968624255,1352.8043498823104,1359.118483526952,1360.769623960342,1377.725353368567,1396.865198085877,1412.907436424065,1431.7803842105022,1447.0264609173898,1467.2789041527567,1484.0539875516415,1511.8561691586442,1555.1956045518582,1610.5617717441808,1663.5623942404645,1712.9511094250006,1740.8592786318723,1761.5719145750465,1756.9779613938938,1746.0858136269433,1733.5395297857103,1719.2388353639221,1724.0634547778523,1736.8494589958575,1765.56163029956,1799.5240550958363,1835.0719183196152,1861.1994545384266,1874.8771571613413,1875.3109852880116,1859.7254264236694,1829.4293257982874,1796.8600057592494,1775.0486136763984,1777.6435487096023,1790.7289818967324,1818.8067414235873,1835.724912059767,1846.6870695011003,1850.0050886272622,1851.672677511552,1850.0356800703014,1834.3799475235367,1822.136753127936,1792.1232977336829,1792.199975025041,1782.9411835093013
